InfoDate,EmployeeID,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,YearsAtCompany,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,retirementType,resignationReason,Attrition,retirementDate,JobInvolvement,PerformanceRating
2015-12-31,2472,30,2,104450,3.0,18,1,3,7,3,3,3,Travel_Rarely,Research & Development,Below College,Medical,Male,1,Sales Representative,Married,,,No,,3,3
2015-12-31,1002,30,2,104450,3.0,18,1,3,7,3,3,3,Travel_Rarely,Research & Development,Below College,Medical,Male,1,Sales Representative,Married,,,No,,3,3
2015-12-31,3942,30,2,104450,3.0,18,1,3,7,3,3,3,Travel_Rarely,Research & Development,Below College,Medical,Male,1,Sales Representative,Married,,,No,,3,3
2015-12-31,3987,40,1,199430,2.0,13,1,3,7,2,1,3,Travel_Rarely,Research & Development,Master,Life Sciences,Male,2,Manager,Divorced,,,No,,3,3
2015-12-31,2517,40,1,199430,2.0,13,1,3,7,2,1,3,Travel_Rarely,Research & Development,Master,Life Sciences,Male,2,Manager,Divorced,,,No,,3,3
2015-12-31,1047,40,1,199430,2.0,13,1,3,7,2,1,3,Travel_Rarely,Research & Development,Master,Life Sciences,Male,2,Manager,Divorced,,,No,,3,3
2015-12-31,2946,46,8,40710,3.0,13,0,5,7,3,2,2,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,4,Research Director,Married,,,No,,3,3
2015-12-31,1476,46,8,40710,3.0,13,0,5,7,3,2,2,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,4,Research Director,Married,,,No,,3,3
2015-12-31,6,46,8,40710,3.0,13,0,5,7,3,2,2,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,4,Research Director,Married,,,No,,3,3
2015-12-31,3011,33,4,47880,3.0,11,1,0,7,2,4,2,Travel_Frequently,Sales,College,Life Sciences,Male,4,Research Scientist,Single,,,No,,3,3
2015-12-31,71,33,4,47880,3.0,11,1,0,7,2,4,2,Travel_Frequently,Sales,College,Life Sciences,Male,4,Research Scientist,Single,,,No,,3,3
2015-12-31,1541,33,4,47880,3.0,11,1,0,7,2,4,2,Travel_Frequently,Sales,College,Life Sciences,Male,4,Research Scientist,Single,,,No,,3,3
2015-12-31,1753,28,2,20750,7.0,18,3,0,7,1,2,3,Travel_Rarely,Sales,Master,Life Sciences,Male,3,Research Scientist,Single,Resignation,Stress,Sí,2016-05-19,2,3
2015-12-31,283,28,2,20750,7.0,18,3,0,7,1,2,3,Travel_Rarely,Sales,Master,Life Sciences,Male,3,Research Scientist,Single,Resignation,Salary,Sí,2016-03-06,2,3
2015-12-31,3223,28,2,20750,7.0,18,3,0,7,1,2,3,Travel_Rarely,Sales,Master,Life Sciences,Male,3,Research Scientist,Single,Fired,,No,2016-11-13,2,3
2015-12-31,2039,38,1,38160,1.0,13,2,2,7,3,3,4,Travel_Rarely,Research & Development,Bachelor,Medical,Female,1,Human Resources,Married,,,No,,2,3
2015-12-31,3509,38,1,38160,1.0,13,2,2,7,3,3,4,Travel_Rarely,Research & Development,Bachelor,Medical,Female,1,Human Resources,Married,,,No,,2,3
2015-12-31,569,38,1,38160,1.0,13,2,2,7,3,3,4,Travel_Rarely,Research & Development,Bachelor,Medical,Female,1,Human Resources,Married,,,No,,2,3
2015-12-31,566,29,1,27160,0.0,18,0,2,7,4,2,2,Travel_Frequently,Research & Development,Master,Medical,Male,3,Research Scientist,Divorced,,,No,,1,3
2015-12-31,3506,29,1,27160,0.0,18,0,2,7,4,2,2,Travel_Frequently,Research & Development,Master,Medical,Male,3,Research Scientist,Divorced,,,No,,1,3
2015-12-31,2036,29,1,27160,0.0,18,0,2,7,4,2,2,Travel_Frequently,Research & Development,Master,Medical,Male,3,Research Scientist,Divorced,,,No,,1,3
2015-12-31,3136,26,2,59930,0.0,12,0,3,7,2,3,2,Travel_Frequently,Research & Development,Below College,Life Sciences,Female,2,Laboratory Technician,Divorced,Resignation,Others,Sí,2016-12-14,3,3
2015-12-31,1666,26,2,59930,0.0,12,0,3,7,2,3,2,Travel_Frequently,Research & Development,Below College,Life Sciences,Female,2,Laboratory Technician,Divorced,Resignation,Salary,Sí,2016-09-03,3,3
2015-12-31,196,26,2,59930,0.0,12,0,3,7,3,3,2,Travel_Frequently,Research & Development,Below College,Life Sciences,Female,2,Laboratory Technician,Divorced,Resignation,Salary,Sí,2016-09-04,3,3
2015-12-31,3019,29,29,23070,1.0,13,1,0,7,2,1,2,Travel_Rarely,Research & Development,Bachelor,Medical,Female,1,Research Scientist,Married,Resignation,Others,Sí,2016-05-19,3,3
2015-12-31,1549,29,29,23070,1.0,13,1,0,7,2,1,2,Travel_Rarely,Research & Development,Bachelor,Medical,Female,1,Research Scientist,Married,Resignation,Salary,Sí,2016-10-22,3,3
2015-12-31,79,29,29,23070,1.0,13,1,0,7,2,1,2,Travel_Rarely,Research & Development,Bachelor,Medical,Female,1,Research Scientist,Married,Resignation,Salary,Sí,2016-02-17,3,3
2015-12-31,699,56,3,26910,6.0,16,1,6,7,4,2,3,Travel_Rarely,Sales,College,Medical,Female,3,Manufacturing Director,Single,,,No,,3,3
2015-12-31,2169,56,3,26910,6.0,16,1,6,7,4,2,3,Travel_Rarely,Sales,College,Medical,Female,3,Manufacturing Director,Single,,,No,,3,3
2015-12-31,3639,56,3,26910,6.0,16,1,6,7,4,2,3,Travel_Rarely,Sales,College,Medical,Female,3,Manufacturing Director,Single,,,No,,3,3
2015-12-31,2445,35,8,24610,2.0,20,1,4,7,4,3,3,Travel_Rarely,Sales,Master,Life Sciences,Male,1,Laboratory Technician,Married,,,No,,3,4
2015-12-31,975,35,8,24610,2.0,20,1,4,7,4,3,3,Travel_Rarely,Sales,Master,Life Sciences,Male,1,Laboratory Technician,Married,,,No,,3,4
2015-12-31,3915,35,8,24610,2.0,20,1,4,7,4,3,3,Travel_Rarely,Sales,Master,Life Sciences,Male,1,Laboratory Technician,Married,,,No,,3,4
2015-12-31,844,32,22,29730,3.0,22,0,0,7,4,2,3,Travel_Rarely,Research & Development,Master,Medical,Male,1,Sales Executive,Married,,,No,,4,4
2015-12-31,2314,32,22,29730,3.0,22,0,0,7,4,2,3,Travel_Rarely,Research & Development,Master,Medical,Male,1,Sales Executive,Married,,,No,,4,4
2015-12-31,3784,32,22,29730,3.0,22,0,0,7,4,2,3,Travel_Rarely,Research & Development,Master,Medical,Male,1,Sales Executive,Married,,,No,,4,4
2015-12-31,1745,47,2,50210,2.0,17,0,3,7,4,1,3,Travel_Rarely,Research & Development,Bachelor,Medical,Female,5,Sales Executive,Single,,,No,,3,3
2015-12-31,275,47,2,50210,2.0,17,0,3,7,4,1,3,Travel_Rarely,Research & Development,Bachelor,Medical,Female,5,Sales Executive,Single,,,No,,3,3
2015-12-31,3215,47,2,50210,2.0,17,0,3,7,4,1,3,Travel_Rarely,Research & Development,Bachelor,Medical,Female,5,Sales Executive,Single,,,No,,3,3
2015-12-31,616,36,9,119350,1.0,11,3,6,7,3,3,3,Travel_Rarely,Research & Development,College,Medical,Male,2,Sales Executive,Divorced,,,No,,4,3
2015-12-31,3556,36,9,119350,1.0,11,3,6,7,3,3,3,Travel_Rarely,Research & Development,College,Medical,Male,2,Sales Executive,Divorced,,,No,,4,3
2015-12-31,2086,36,9,119350,1.0,11,3,6,7,3,3,3,Travel_Rarely,Research & Development,College,Medical,Male,2,Sales Executive,Divorced,,,No,,4,3
2015-12-31,2741,31,10,112440,3.0,12,1,3,7,4,4,2,Travel_Rarely,Sales,College,Life Sciences,Female,2,Research Scientist,Divorced,,,No,,3,3
2015-12-31,1271,31,10,112440,3.0,12,1,3,7,4,4,2,Travel_Rarely,Sales,College,Life Sciences,Female,2,Research Scientist,Divorced,,,No,,3,3
2015-12-31,4211,31,10,112440,3.0,12,1,3,7,4,4,2,Travel_Rarely,Sales,College,Life Sciences,Female,2,Research Scientist,Divorced,,,No,,3,3
2015-12-31,1534,31,24,10810,4.0,11,3,4,7,4,4,3,Travel_Rarely,Sales,Bachelor,Life Sciences,Male,2,Healthcare Representative,Divorced,,,No,,4,3
2015-12-31,3004,31,24,10810,4.0,11,3,4,7,4,4,3,Travel_Rarely,Sales,Bachelor,Life Sciences,Male,2,Healthcare Representative,Divorced,,,No,,4,3
2015-12-31,64,31,24,10810,4.0,11,3,4,7,4,4,3,Travel_Rarely,Sales,Bachelor,Life Sciences,Male,2,Healthcare Representative,Divorced,,,No,,4,3
2015-12-31,1489,35,7,24380,7.0,16,0,5,7,2,2,2,Travel_Rarely,Sales,Master,Life Sciences,Male,1,Sales Representative,Divorced,,,No,,2,3
2015-12-31,19,35,7,24380,7.0,16,0,5,7,2,2,2,Travel_Rarely,Sales,Master,Life Sciences,Male,1,Sales Representative,Divorced,,,No,,2,3
2015-12-31,2959,35,7,24380,7.0,16,0,5,7,2,2,2,Travel_Rarely,Sales,Master,Life Sciences,Male,1,Sales Representative,Divorced,,,No,,2,3
2015-12-31,4017,27,16,49980,0.0,20,2,3,7,4,1,2,Travel_Frequently,Research & Development,Master,Medical,Male,3,Healthcare Representative,Married,,,No,,3,4
2015-12-31,2547,27,16,49980,0.0,20,2,3,7,4,1,2,Travel_Frequently,Research & Development,Master,Medical,Male,3,Healthcare Representative,Married,,,No,,3,4
2015-12-31,1077,27,16,49980,0.0,20,2,3,7,4,1,2,Travel_Frequently,Research & Development,Master,Medical,Male,3,Healthcare Representative,Married,,,No,,3,4
2015-12-31,3768,31,29,25150,1.0,14,0,3,7,4,3,1,Travel_Frequently,Research & Development,Bachelor,Life Sciences,Female,2,Healthcare Representative,Single,Resignation,Others,Sí,2016-10-04,2,3
2015-12-31,2298,31,29,25150,1.0,14,0,3,7,4,3,1,Travel_Frequently,Research & Development,Bachelor,Life Sciences,Female,2,Healthcare Representative,Single,Resignation,Salary,Sí,2016-05-03,2,3
2015-12-31,828,31,29,25150,1.0,14,0,3,7,4,3,1,Travel_Frequently,Research & Development,Bachelor,Life Sciences,Female,2,Healthcare Representative,Single,Resignation,Others,Sí,2016-11-25,2,3
2015-12-31,4069,26,2,20800,0.0,13,0,6,7,3,1,2,Travel_Rarely,Research & Development,College,Life Sciences,Male,2,Research Scientist,Single,,,No,,4,3
2015-12-31,2599,26,2,20800,0.0,13,0,6,7,3,1,2,Travel_Rarely,Research & Development,College,Life Sciences,Male,2,Research Scientist,Single,,,No,,4,3
2015-12-31,1129,26,2,20800,0.0,13,0,6,7,3,1,2,Travel_Rarely,Research & Development,College,Life Sciences,Male,2,Research Scientist,Single,,,No,,4,3
2015-12-31,4212,37,4,160320,1.0,13,0,2,7,1,3,4,Travel_Rarely,Sales,Bachelor,Marketing,Male,4,Human Resources,Divorced,,,No,,3,3
2015-12-31,1272,37,4,160320,1.0,13,0,2,7,1,3,4,Travel_Rarely,Sales,Bachelor,Marketing,Male,4,Human Resources,Divorced,,,No,,3,3
2015-12-31,2742,37,4,160320,1.0,13,0,2,7,1,3,4,Travel_Rarely,Sales,Bachelor,Marketing,Male,4,Human Resources,Divorced,,,No,,3,3
2015-12-31,2804,33,7,112450,0.0,21,0,3,7,3,2,4,Non-Travel,Sales,Bachelor,Life Sciences,Male,2,Sales Executive,Married,,,No,,3,4
2015-12-31,4274,33,7,112450,0.0,21,0,3,7,3,2,4,Non-Travel,Sales,Bachelor,Life Sciences,Male,2,Sales Executive,Married,,,No,,3,4
2015-12-31,1334,33,7,112450,0.0,21,0,3,7,3,2,4,Non-Travel,Sales,Bachelor,Life Sciences,Male,2,Sales Executive,Married,,,No,,3,4
2015-12-31,175,34,8,24390,3.0,11,2,2,7,4,3,3,Travel_Rarely,Sales,College,Life Sciences,Male,1,Laboratory Technician,Divorced,,,No,,4,3
2015-12-31,1645,34,8,24390,3.0,11,2,2,7,4,3,3,Travel_Rarely,Sales,College,Life Sciences,Male,1,Laboratory Technician,Divorced,,,No,,4,3
2015-12-31,3115,34,8,24390,3.0,11,2,2,7,3,3,3,Travel_Rarely,Sales,College,Life Sciences,Male,1,Laboratory Technician,Divorced,,,No,,4,3
2015-12-31,1033,34,2,134990,4.0,23,2,2,7,4,1,2,Travel_Frequently,Research & Development,Below College,Life Sciences,Male,1,Manufacturing Director,Married,Resignation,Stress,Sí,2016-08-22,4,4
2015-12-31,2503,34,2,134990,4.0,23,2,2,7,4,1,2,Travel_Frequently,Research & Development,Below College,Life Sciences,Male,1,Manufacturing Director,Married,Resignation,Others,Sí,2016-07-16,4,4
2015-12-31,3973,34,2,134990,4.0,23,2,2,7,4,1,2,Travel_Frequently,Research & Development,Below College,Life Sciences,Male,1,Manufacturing Director,Married,Resignation,Others,Sí,2016-11-11,4,4
2015-12-31,2156,46,4,26190,6.0,12,1,3,7,4,1,4,Travel_Rarely,Sales,Bachelor,Medical,Male,1,Research Scientist,Single,,,No,,2,3
2015-12-31,686,46,4,26190,6.0,12,1,3,7,4,1,4,Travel_Rarely,Sales,Bachelor,Medical,Male,1,Research Scientist,Single,,,No,,2,3
2015-12-31,3626,46,4,26190,6.0,12,1,3,7,4,1,4,Travel_Rarely,Sales,Bachelor,Medical,Male,1,Research Scientist,Single,,,No,,2,3
2015-12-31,3988,54,27,31310,4.0,14,0,3,7,4,4,2,Travel_Rarely,Sales,Master,Medical,Male,1,Research Scientist,Married,,,No,,2,3
2015-12-31,2518,54,27,31310,4.0,14,0,3,7,4,4,2,Travel_Rarely,Sales,Master,Medical,Male,1,Research Scientist,Married,,,No,,2,3
2015-12-31,1048,54,27,31310,4.0,14,0,3,7,4,4,2,Travel_Rarely,Sales,Master,Medical,Male,1,Research Scientist,Married,,,No,,2,3
2015-12-31,1067,29,16,22100,8.0,11,1,4,7,4,3,3,Travel_Rarely,Research & Development,Bachelor,Medical,Female,1,Manufacturing Director,Divorced,,,No,,3,3
2015-12-31,2537,29,16,22100,8.0,11,1,4,7,4,3,3,Travel_Rarely,Research & Development,Bachelor,Medical,Female,1,Manufacturing Director,Divorced,,,No,,3,3
2015-12-31,4007,29,16,22100,8.0,11,1,4,7,4,3,3,Travel_Rarely,Research & Development,Bachelor,Medical,Female,1,Manufacturing Director,Divorced,,,No,,3,3
2015-12-31,451,36,28,48980,4.0,13,1,3,7,1,4,3,Non-Travel,Sales,Below College,Life Sciences,Male,2,Research Scientist,Divorced,,,No,,3,3
2015-12-31,3391,36,28,48980,4.0,13,1,3,7,1,4,3,Non-Travel,Sales,Below College,Life Sciences,Male,2,Research Scientist,Divorced,,,No,,3,3
2015-12-31,1921,36,28,48980,4.0,13,1,3,7,1,4,3,Non-Travel,Sales,Below College,Life Sciences,Male,2,Research Scientist,Divorced,,,No,,3,3
2015-12-31,1104,26,16,83800,1.0,14,0,3,7,3,4,3,Travel_Frequently,Sales,College,Life Sciences,Male,2,Healthcare Representative,Married,,,No,,4,3
2015-12-31,4044,26,16,83800,0.0,14,0,3,7,3,4,3,Travel_Frequently,Sales,College,Life Sciences,Male,2,Healthcare Representative,Married,,,No,,4,3
2015-12-31,2574,26,16,83800,0.0,14,0,3,7,3,4,3,Travel_Frequently,Sales,College,Life Sciences,Male,2,Healthcare Representative,Married,,,No,,4,3
2015-12-31,2830,41,10,79450,4.0,12,1,6,7,4,1,2,Travel_Frequently,Sales,College,Medical,Female,3,Manufacturing Director,Divorced,,,No,,2,3
2015-12-31,4300,41,10,79450,4.0,12,1,6,7,4,1,2,Travel_Frequently,Sales,College,Medical,Female,3,Manufacturing Director,Divorced,,,No,,2,3
2015-12-31,1360,41,10,79450,4.0,12,1,6,7,4,1,2,Travel_Frequently,Sales,College,Medical,Female,3,Manufacturing Director,Divorced,,,No,,2,3
2015-12-31,3934,30,7,23130,2.0,11,0,5,7,3,1,3,Travel_Rarely,Sales,Bachelor,Life Sciences,Male,3,Sales Executive,Divorced,,,No,,3,3
2015-12-31,2464,30,7,23130,2.0,11,0,5,7,3,1,3,Travel_Rarely,Sales,Bachelor,Life Sciences,Male,3,Sales Executive,Divorced,,,No,,3,3
2015-12-31,994,30,7,23130,2.0,11,0,5,7,3,1,3,Travel_Rarely,Sales,Bachelor,Life Sciences,Male,3,Sales Executive,Divorced,,,No,,3,3
2015-12-31,1589,51,1,41050,4.0,22,1,2,7,3,4,2,Travel_Rarely,Research & Development,College,Life Sciences,Male,1,Sales Executive,Married,,,No,,3,4
2015-12-31,119,51,1,41050,4.0,22,1,2,7,3,4,2,Travel_Rarely,Research & Development,College,Life Sciences,Male,1,Sales Executive,Married,,,No,,3,4
2015-12-31,3059,51,1,41050,4.0,22,1,2,7,3,4,2,Travel_Rarely,Research & Development,College,Life Sciences,Male,1,Sales Executive,Married,,,No,,3,4
2015-12-31,1365,53,14,35170,2.0,12,1,1,7,2,3,1,Travel_Rarely,Sales,College,Life Sciences,Female,5,Manufacturing Director,Married,,,No,,2,3
2015-12-31,4305,53,14,35170,2.0,12,1,1,7,2,3,1,Travel_Rarely,Sales,College,Life Sciences,Female,5,Manufacturing Director,Married,,,No,,2,3
2015-12-31,2835,53,14,35170,2.0,12,1,1,7,2,3,1,Travel_Rarely,Sales,College,Life Sciences,Female,5,Manufacturing Director,Married,,,No,,2,3
2015-12-31,2303,29,1,23140,3.0,13,0,5,7,3,1,3,Travel_Rarely,Research & Development,Bachelor,Medical,Female,1,Manager,Married,,,No,,4,3
2015-12-31,833,29,1,23140,3.0,13,0,5,7,3,1,3,Travel_Rarely,Research & Development,Bachelor,Medical,Female,1,Manager,Married,,,No,,4,3
2015-12-31,3773,29,1,23140,3.0,13,0,5,7,3,1,3,Travel_Rarely,Research & Development,Bachelor,Medical,Female,1,Manager,Married,,,No,,4,3
2015-12-31,4342,51,4,25700,3.0,18,0,2,7,4,2,3,Travel_Rarely,Human Resources,College,Human Resources,Male,2,Sales Representative,Single,,,No,,3,3
2015-12-31,2872,51,4,25700,3.0,18,0,2,7,4,2,3,Travel_Rarely,Human Resources,College,Human Resources,Male,2,Sales Representative,Single,,,No,,3,3
2015-12-31,1402,51,4,25700,3.0,18,0,2,7,4,2,3,Travel_Rarely,Human Resources,College,Human Resources,Male,2,Sales Representative,Single,,,No,,3,3
2015-12-31,1556,29,3,39780,1.0,11,0,0,7,4,2,3,Travel_Rarely,Research & Development,Master,Life Sciences,Male,3,Sales Executive,Divorced,,,No,,3,3
2015-12-31,3026,29,3,39780,1.0,11,0,0,7,4,2,3,Travel_Rarely,Research & Development,Master,Life Sciences,Male,3,Sales Executive,Divorced,,,No,,3,3
2015-12-31,86,29,3,39780,1.0,11,0,0,7,4,2,3,Travel_Rarely,Research & Development,Master,Life Sciences,Male,3,Sales Executive,Divorced,,,No,,3,3
2015-12-31,3529,35,18,65380,2.0,16,1,3,7,3,2,4,Travel_Rarely,Research & Development,Doctor,Medical,Female,2,Research Scientist,Divorced,,,No,,3,3
2015-12-31,2059,35,18,65380,2.0,16,1,3,7,3,2,4,Travel_Rarely,Research & Development,Doctor,Medical,Female,2,Research Scientist,Divorced,,,No,,3,3
2015-12-31,589,35,18,65380,2.0,16,1,3,7,3,2,4,Travel_Rarely,Research & Development,Doctor,Medical,Female,2,Research Scientist,Divorced,,,No,,3,3
2015-12-31,3201,38,16,147560,0.0,20,1,3,7,4,4,3,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Male,5,Research Scientist,Single,,,No,,2,4
2015-12-31,261,38,16,147560,0.0,20,1,3,7,4,4,3,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Male,5,Research Scientist,Single,,,No,,2,4
2015-12-31,1731,38,16,147560,0.0,20,1,3,7,4,4,3,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Male,5,Research Scientist,Single,,,No,,2,4
2015-12-31,2473,32,10,87400,2.0,11,1,2,7,2,2,3,Non-Travel,Research & Development,Master,Life Sciences,Female,1,Laboratory Technician,Single,,,No,,3,3
2015-12-31,1003,32,10,87400,2.0,11,1,2,7,2,2,3,Non-Travel,Research & Development,Master,Life Sciences,Female,1,Laboratory Technician,Single,,,No,,3,3
2015-12-31,3943,32,10,87400,2.0,11,1,2,7,2,2,3,Non-Travel,Research & Development,Master,Life Sciences,Female,1,Laboratory Technician,Single,,,No,,3,3
2015-12-31,891,39,6,106090,2.0,17,1,2,7,2,1,3,Travel_Rarely,Research & Development,College,Life Sciences,Male,3,Research Scientist,Married,,,No,,3,3
2015-12-31,3831,39,6,106090,2.0,17,1,2,7,2,1,3,Travel_Rarely,Research & Development,College,Life Sciences,Male,3,Research Scientist,Married,,,No,,3,3
2015-12-31,2361,39,6,106090,2.0,17,1,2,7,2,1,3,Travel_Rarely,Research & Development,College,Life Sciences,Male,3,Research Scientist,Married,,,No,,3,3
2015-12-31,867,39,2,20080,2.0,12,0,3,7,4,3,3,Travel_Rarely,Sales,College,Medical,Female,1,Sales Executive,Married,,,No,,3,3
2015-12-31,3807,39,2,20080,2.0,12,0,3,7,4,3,3,Travel_Rarely,Sales,College,Medical,Female,1,Sales Executive,Married,,,No,,3,3
2015-12-31,2337,39,2,20080,2.0,12,0,3,7,4,3,3,Travel_Rarely,Sales,College,Medical,Female,1,Sales Executive,Married,,,No,,3,3
2015-12-31,601,53,6,40310,3.0,12,1,3,7,4,3,3,Travel_Rarely,Research & Development,Master,Life Sciences,Male,1,Research Director,Divorced,,,No,,2,3
2015-12-31,3541,53,6,40310,3.0,12,1,3,7,4,3,3,Travel_Rarely,Research & Development,Master,Life Sciences,Male,1,Research Director,Divorced,,,No,,2,3
2015-12-31,2071,53,6,40310,3.0,12,1,3,7,4,3,3,Travel_Rarely,Research & Development,Master,Life Sciences,Male,1,Research Director,Divorced,,,No,,2,3
2015-12-31,297,27,10,29560,8.0,13,0,6,7,4,1,1,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,1,Laboratory Technician,Single,,,No,,3,3
2015-12-31,3237,27,10,29560,8.0,13,0,6,7,4,1,1,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,1,Laboratory Technician,Single,,,No,,3,3
2015-12-31,1767,27,10,29560,8.0,13,0,6,7,4,1,1,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,1,Laboratory Technician,Single,,,No,,3,3
2015-12-31,2155,36,1,166270,3.0,12,0,5,7,4,3,3,Travel_Rarely,Sales,Bachelor,Marketing,Male,2,Sales Executive,Married,,,No,,2,3
2015-12-31,3625,36,1,166270,3.0,12,0,5,7,4,3,3,Travel_Rarely,Sales,Bachelor,Marketing,Male,2,Sales Executive,Married,,,No,,2,3
2015-12-31,685,36,1,166270,3.0,12,0,5,7,4,3,3,Travel_Rarely,Sales,Bachelor,Marketing,Male,2,Sales Executive,Married,,,No,,2,3
2015-12-31,4076,27,2,39040,1.0,15,0,2,7,4,4,3,Travel_Rarely,Sales,Bachelor,Life Sciences,Female,1,Manager,Single,,,No,,3,3
2015-12-31,2606,27,2,39040,1.0,15,0,2,7,4,4,3,Travel_Rarely,Sales,Bachelor,Life Sciences,Female,1,Manager,Single,,,No,,3,3
2015-12-31,1136,27,2,39040,1.0,15,0,2,7,4,4,3,Travel_Rarely,Sales,Bachelor,Life Sciences,Female,1,Manager,Single,,,No,,3,3
2015-12-31,1172,39,4,134020,7.0,14,1,1,7,1,4,3,Travel_Rarely,Research & Development,Master,Life Sciences,Male,1,Sales Executive,Single,,,No,,3,3
2015-12-31,4112,39,4,134020,7.0,14,1,1,7,1,4,3,Travel_Rarely,Research & Development,Master,Life Sciences,Male,1,Sales Executive,Single,,,No,,3,3
2015-12-31,2642,39,4,134020,7.0,14,1,1,7,1,4,3,Travel_Rarely,Research & Development,Master,Life Sciences,Male,1,Sales Executive,Single,,,No,,3,3
2015-12-31,2882,38,25,78470,3.0,14,1,3,7,4,4,1,Travel_Rarely,Human Resources,Below College,Human Resources,Female,1,Manufacturing Director,Married,,,No,,4,3
2015-12-31,4352,38,25,78470,3.0,14,1,3,7,4,4,1,Travel_Rarely,Human Resources,Below College,Human Resources,Female,1,Manufacturing Director,Married,,,No,,4,3
2015-12-31,1412,38,25,78470,3.0,14,1,3,7,4,4,1,Travel_Rarely,Human Resources,Below College,Human Resources,Female,1,Manufacturing Director,Married,,,No,,4,3
2015-12-31,4162,36,7,92040,6.0,23,1,2,7,3,3,2,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Male,1,Sales Executive,Married,,,No,,3,4
2015-12-31,1222,36,7,92040,6.0,23,1,2,7,3,3,2,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Male,1,Sales Executive,Married,,,No,,3,4
2015-12-31,2692,36,7,92040,6.0,23,1,2,7,3,3,2,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Male,1,Sales Executive,Married,,,No,,3,4
2015-12-31,2895,27,18,65160,1.0,19,1,4,7,4,3,3,Travel_Frequently,Research & Development,College,Medical,Female,1,Laboratory Technician,Single,,,No,,3,3
2015-12-31,4365,27,18,65160,1.0,19,1,4,7,4,3,3,Travel_Frequently,Research & Development,College,Medical,Female,1,Laboratory Technician,Single,,,No,,3,3
2015-12-31,1425,27,18,65160,1.0,19,1,4,7,4,3,3,Travel_Frequently,Research & Development,College,Medical,Female,1,Laboratory Technician,Single,,,No,,3,3
