Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,cat__EnvironmentSatisfaction_Bajo,cat__JobSatisfaction_Bajo,cat__JobSatisfaction_Muy alto,cat__WorkLifeBalance_Mala,cat__BusinessTravel_Travel_Frequently,cat__Department_Human Resources,cat__EducationField_Human Resources,cat__MaritalStatus_Single,target
36,2,79180,2.0,12,3,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
36,2,79180,2.0,12,3,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
24,3,14160,1.0,15,3,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,3,14160,1.0,15,3,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,3,14160,1.0,15,3,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,6,102480,1.0,12,4,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
34,6,102480,1.0,12,4,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
34,6,102480,1.0,12,4,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
45,2,57680,5.0,23,4,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
45,2,57680,5.0,23,4,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
45,2,57680,5.0,23,4,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
25,8,74840,1.0,15,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
25,8,74840,1.0,15,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
25,8,74840,1.0,15,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
26,14,75100,0.0,18,3,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
26,14,75100,0.0,18,3,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
26,14,75100,0.0,18,3,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
37,8,75870,0.0,22,5,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
37,8,75870,0.0,22,5,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
37,8,75870,0.0,22,5,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
38,28,29790,4.0,12,3,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
38,28,29790,4.0,12,3,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
38,28,29790,4.0,12,3,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
39,29,38750,3.0,15,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,29,38750,3.0,15,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,29,38750,3.0,15,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,15,54880,1.0,22,6,6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
24,15,54880,1.0,22,6,6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
24,15,54880,1.0,22,6,6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
29,2,41570,1.0,17,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,2,41570,1.0,17,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,2,41570,1.0,17,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,1,133480,7.0,14,4,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
37,1,133480,7.0,14,4,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
37,1,133480,7.0,14,4,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33,18,63850,1.0,13,6,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33,18,63850,1.0,13,6,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33,18,63850,1.0,13,6,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
58,2,26220,2.0,23,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58,2,26220,2.0,23,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58,2,26220,2.0,23,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,2,49780,0.0,13,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29,2,49780,0.0,13,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29,2,49780,0.0,13,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
27,3,66940,1.0,13,2,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
27,3,66940,1.0,13,2,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
27,3,66940,1.0,13,2,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
46,9,141180,2.0,22,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
46,9,141180,2.0,22,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
46,9,141180,2.0,22,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
32,10,23420,4.0,12,2,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32,10,23420,4.0,12,2,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32,10,23420,4.0,12,2,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
27,8,164220,1.0,20,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,8,164220,1.0,20,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,8,164220,1.0,20,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,3,53630,1.0,13,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32,3,53630,1.0,13,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32,3,53630,1.0,13,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
42,11,178560,3.0,18,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,11,178560,3.0,18,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,11,178560,3.0,18,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,1,30340,7.0,21,3,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
42,1,30340,7.0,21,3,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
42,1,30340,7.0,21,3,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
27,26,46470,3.0,17,3,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
27,26,46470,3.0,17,3,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
27,26,46470,3.0,17,3,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
39,3,47240,2.0,12,4,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
39,3,47240,2.0,12,4,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
39,3,47240,2.0,12,4,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
34,29,115100,0.0,14,5,6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
34,29,115100,0.0,14,5,6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
34,29,115100,0.0,14,5,6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
54,8,61340,2.0,19,2,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54,8,61340,2.0,19,2,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54,8,61340,2.0,19,2,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,16,20900,4.0,16,2,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,16,20900,4.0,16,2,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,16,20900,4.0,16,2,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59,5,56740,3.0,12,6,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
59,5,56740,3.0,12,6,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
59,5,56740,3.0,12,6,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
33,7,109990,1.0,18,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33,7,109990,1.0,18,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33,7,109990,1.0,18,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
41,1,191410,3.0,12,2,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
41,1,191410,3.0,12,2,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
41,1,191410,3.0,12,2,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
27,4,21940,1.0,12,5,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
27,4,21940,1.0,12,5,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
27,4,21940,1.0,12,5,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
34,1,24760,1.0,19,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,1,24760,1.0,19,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,1,24760,1.0,19,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43,1,46780,5.0,25,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43,1,46780,5.0,25,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43,1,46780,5.0,25,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,23,166590,7.0,16,2,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
37,23,166590,7.0,16,2,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
37,23,166590,7.0,16,2,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25,10,82370,1.0,13,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
25,10,82370,1.0,13,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
25,10,82370,1.0,13,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37,8,41930,4.0,16,5,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
37,8,41930,4.0,16,5,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
37,8,41930,4.0,16,5,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30,3,28620,5.0,14,2,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
30,3,28620,5.0,14,2,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
30,3,28620,5.0,14,2,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
34,2,103120,1.0,12,2,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
34,2,103120,1.0,12,2,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
34,2,103120,1.0,12,2,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
36,3,20180,1.0,13,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
36,3,20180,1.0,13,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
36,3,20180,1.0,13,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
28,6,23510,1.0,16,4,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,6,23510,1.0,16,4,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,6,23510,1.0,16,4,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,21,99800,1.0,12,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,21,99800,1.0,12,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,21,99800,1.0,12,1,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,2,37080,1.0,16,2,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
27,2,37080,1.0,16,2,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
27,2,37080,1.0,16,2,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30,8,183000,0.0,14,6,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,8,183000,0.0,14,6,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,8,183000,0.0,14,6,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,4,21210,1.0,13,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,4,21210,1.0,13,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,4,21210,1.0,13,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,18,132060,0.0,13,2,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
42,18,132060,0.0,13,2,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
42,18,132060,0.0,13,2,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
32,22,74460,0.0,19,3,6,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
32,22,74460,0.0,19,3,6,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
32,22,74460,0.0,19,3,6,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
35,1,22750,5.0,13,2,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
35,1,22750,5.0,13,2,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
35,1,22750,5.0,13,2,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
29,5,62440,1.0,22,3,6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
29,5,62440,1.0,22,3,6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
29,5,62440,1.0,22,3,6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
38,2,84460,0.0,14,3,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
38,2,84460,0.0,14,3,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
38,2,84460,0.0,14,3,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
31,1,61420,4.0,13,2,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
31,1,61420,4.0,13,2,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
31,1,61420,4.0,13,2,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
35,6,94190,1.0,24,5,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35,6,94190,1.0,24,5,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35,6,94190,1.0,24,5,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
25,7,134640,1.0,13,2,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25,7,134640,1.0,13,2,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25,7,134640,1.0,13,2,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,20,40690,1.0,13,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35,20,40690,1.0,13,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35,20,40690,1.0,13,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32,10,23800,4.0,13,5,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,10,23800,4.0,13,5,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,10,23800,4.0,13,5,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,12,45050,1.0,12,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
34,12,45050,1.0,12,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
34,12,45050,1.0,12,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
41,7,20990,8.0,12,2,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
41,7,20990,8.0,12,2,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
41,7,20990,8.0,12,2,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
26,18,108800,1.0,23,5,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
26,18,108800,1.0,23,5,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
26,18,108800,1.0,23,5,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30,2,104450,3.0,18,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,2,104450,3.0,18,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,2,104450,3.0,18,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,1,199430,2.0,13,3,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,1,199430,2.0,13,3,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,1,199430,2.0,13,3,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,8,40710,3.0,13,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,8,40710,3.0,13,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,8,40710,3.0,13,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,4,47880,3.0,11,0,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
33,4,47880,3.0,11,0,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
33,4,47880,3.0,11,0,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
28,2,20750,7.0,18,0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
28,2,20750,7.0,18,0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
28,2,20750,7.0,18,0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
38,1,38160,1.0,13,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,1,38160,1.0,13,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,1,38160,1.0,13,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,1,27160,0.0,18,2,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
29,1,27160,0.0,18,2,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
29,1,27160,0.0,18,2,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
26,2,59930,0.0,12,3,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
26,2,59930,0.0,12,3,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
26,2,59930,0.0,12,3,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
29,29,23070,1.0,13,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29,29,23070,1.0,13,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29,29,23070,1.0,13,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
56,3,26910,6.0,16,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
56,3,26910,6.0,16,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
56,3,26910,6.0,16,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35,8,24610,2.0,20,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,8,24610,2.0,20,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,8,24610,2.0,20,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,22,29730,3.0,22,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,22,29730,3.0,22,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,22,29730,3.0,22,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47,2,50210,2.0,17,3,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
47,2,50210,2.0,17,3,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
47,2,50210,2.0,17,3,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
36,9,119350,1.0,11,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,9,119350,1.0,11,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,9,119350,1.0,11,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,10,112440,3.0,12,3,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
31,10,112440,3.0,12,3,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
31,10,112440,3.0,12,3,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
31,24,10810,4.0,11,4,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
31,24,10810,4.0,11,4,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
31,24,10810,4.0,11,4,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
35,7,24380,7.0,16,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,7,24380,7.0,16,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,7,24380,7.0,16,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,16,49980,0.0,20,3,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
27,16,49980,0.0,20,3,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
27,16,49980,0.0,20,3,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
31,29,25150,1.0,14,3,7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
31,29,25150,1.0,14,3,7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
31,29,25150,1.0,14,3,7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
26,2,20800,0.0,13,6,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
26,2,20800,0.0,13,6,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
26,2,20800,0.0,13,6,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37,4,160320,1.0,13,2,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,4,160320,1.0,13,2,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,4,160320,1.0,13,2,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,7,112450,0.0,21,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,7,112450,0.0,21,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,7,112450,0.0,21,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,8,24390,3.0,11,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,8,24390,3.0,11,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,8,24390,3.0,11,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,2,134990,4.0,23,2,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
34,2,134990,4.0,23,2,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
34,2,134990,4.0,23,2,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
46,4,26190,6.0,12,3,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
46,4,26190,6.0,12,3,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
46,4,26190,6.0,12,3,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
54,27,31310,4.0,14,3,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
54,27,31310,4.0,14,3,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
54,27,31310,4.0,14,3,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
29,16,22100,8.0,11,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,16,22100,8.0,11,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,16,22100,8.0,11,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,28,48980,4.0,13,3,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
36,28,48980,4.0,13,3,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
36,28,48980,4.0,13,3,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
26,16,83800,1.0,14,3,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
26,16,83800,0.0,14,3,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
26,16,83800,0.0,14,3,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
41,10,79450,4.0,12,6,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
41,10,79450,4.0,12,6,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
41,10,79450,4.0,12,6,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
30,7,23130,2.0,11,5,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,7,23130,2.0,11,5,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,7,23130,2.0,11,5,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51,1,41050,4.0,22,2,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
51,1,41050,4.0,22,2,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
51,1,41050,4.0,22,2,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
53,14,35170,2.0,12,1,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
53,14,35170,2.0,12,1,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
53,14,35170,2.0,12,1,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
29,1,23140,3.0,13,5,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
